STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference_area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ACTIVITY,Economic activity,ADJUSTMENT,Adjustment,TRANSFORMATION,Transformation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1990-Q4,,-0.910404556967997,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1991-Q1,,-0.467940645107615,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1991-Q2,,0.779689056861016,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1991-Q3,,0.505358686516082,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1991-Q4,,0.3485448446186,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1992-Q1,,1.19725220998743,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1992-Q2,,1.08430327550558,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1992-Q3,,0.988110186598053,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1992-Q4,,1.04285559940488,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1993-Q1,,0.166943722340206,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1993-Q2,,0.582170943928741,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1993-Q3,,0.477154822775703,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1993-Q4,,1.36014930291192,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1994-Q1,,0.970362988251688,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1994-Q2,,1.35518263084513,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1994-Q3,,0.584584555332863,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1994-Q4,,1.14557015599468,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1995-Q1,,0.354780507542065,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1995-Q2,,0.298322846097118,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1995-Q3,,0.850725502238428,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1995-Q4,,0.679082051053642,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1996-Q1,,0.749050122626805,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1996-Q2,,1.66794410189129,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1996-Q3,,0.897033741131122,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1996-Q4,,1.03836953019301,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1997-Q1,,0.645443198597743,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1997-Q2,,1.66521783055584,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1997-Q3,,1.24856897509593,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1997-Q4,,0.85386027274455,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1998-Q1,,1.00375313208234,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1998-Q2,,0.925687879996291,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1998-Q3,,1.25894027137103,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1998-Q4,,1.60919657095815,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1999-Q1,,0.939433748721744,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1999-Q2,,0.834742895868646,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1999-Q3,,1.32588322950576,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",1999-Q4,,1.64066708656839,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2000-Q1,,0.362793408726367,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2000-Q2,,1.82128781313528,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2000-Q3,,0.101932586356084,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2000-Q4,,0.597038792781671,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2001-Q1,,-0.327798807640183,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2001-Q2,,0.624502930243842,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2001-Q3,,-0.40063919531907,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2001-Q4,,0.274775447859077,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2002-Q1,,0.836358656432413,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2002-Q2,,0.612706584005804,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2002-Q3,,0.406511430035086,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2002-Q4,,0.123605052551953,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2003-Q1,,0.526641985805059,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2003-Q2,,0.885621672871504,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2003-Q3,,1.66319995697107,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2003-Q4,,1.16072139817631,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2004-Q1,,0.566651453956934,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2004-Q2,,0.774952323742123,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2004-Q3,,0.948593888793078,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2004-Q4,,1.02020812862096,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2005-Q1,,1.10936335419582,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2005-Q2,,0.492624454810732,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2005-Q3,,0.783814034507295,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2005-Q4,,0.555516539651713,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2006-Q1,,1.34538376848749,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2006-Q2,,0.25875276349553,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2006-Q3,,0.149955925631579,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2006-Q4,,0.85944980061188,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2007-Q1,,0.300835666705673,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,USA,United States,Q,Quarterly,B1GQ_Q,"Gross domestic product, volume",GR,Growth rate,_T,Total - All activities,Y,Calendar and seasonally adjusted,G1,"Growth rate, period on period",2007-Q2,,0.611761957994641,,A,Normal value,0,Units,1,One,,
